% Learning Challenge  -  Dataset ARFF-Export
% ==========================================
%
% Dataset: Spirals
% Subset:  test
%
%
% Dataset Characteristics
% -----------------------
% dimensions:                  2
% number of training points:   600
% number of test points:       600
% number of validation points: 800
% number of classes:           2

@RELATION "Spirals--test"

@ATTRIBUTE x0 NUMERIC
@ATTRIBUTE x1 NUMERIC

@ATTRIBUTE class { 0,1 }

@DATA
-3.5538,6.533,0
7.735,-6.4386,0
3.1155,-10.286,0
7.6642,4.808,0
-1.8075,7.5003,0
-5.873,3.5212,0
-5.9536,2.756,0
-6.1369,0.19395,0
0.33847,-10.77,0
-4.5015,5.5497,0
-5.3481,-10.073,0
9.3779,-2.4235,0
8.2883,-5.7663,0
6.3616,-8.227,0
-6.0978,-0.024266,0
2.9769,0.65496,0
-5.8076,-1.4186,0
2.5488,-3.2723,0
0.25049,7.8936,0
9.3017,-2.8882,0
9.4487,0.3692,0
8.3635,3.5088,0
3.8925,-9.9484,0
-3.379,-10.698,0
1.8388,-3.9412,0
0.65955,-10.912,0
-3.9017,-10.462,0
-4.3184,-3.278,0
-1.5302,7.6588,0
7.2021,-7.1738,0
9.6578,-0.84503,0
0.75648,-10.835,0
5.0442,7.1079,0
2.5145,-3.2283,0
0.82548,8.0652,0
7.0435,-7.5234,0
-2.1123,-10.817,0
7.4895,-6.8883,0
-4.2746,5.7592,0
6.4007,6.0161,0
6.5018,-8.0212,0
8.7685,3.0242,0
-3.1069,-10.702,0
-0.54438,-10.904,0
7.2931,-7.0771,0
-5.5769,3.9673,0
9.6053,-0.23408,0
2.7574,7.8124,0
9.1298,1.9043,0
-6.2925,0.38254,0
-5.6318,-9.8995,0
-1.5981,-10.876,0
1.5335,1.8206,0
9.1105,2.1701,0
-5.6463,3.9041,0
-3.9558,6.1285,0
-4.8213,5.198,0
3.0126,0.74541,0
2.858,7.7833,0
9.3048,-3.2981,0
-1.0694,-10.997,0
-4.9768,-10.071,0
-0.33111,-10.859,0
-0.73901,7.8598,0
9.332,1.4076,0
8.68,-4.9422,0
-1.3408,-4.667,0
1.8921,-10.608,0
-2.5425,7.1386,0
1.7834,-3.9849,0
-1.1826,7.6442,0
-3.9129,6.1472,0
-2.3745,7.1657,0
-3.3612,6.5793,0
1.0519,-4.3455,0
3.2794,7.7812,0
3.5163,7.6992,0
2.6455,-2.8343,0
-4.4981,-3.2694,0
8.1653,3.8897,0
1.831,1.8314,0
-5.5331,4.1883,0
-1.1699,7.7093,0
1.7719,-3.869,0
7.6,4.7316,0
-3.9869,-3.6895,0
9.5432,-1.21,0
-5.5412,4.0675,0
-3.682,-3.8251,0
0.1108,-10.79,0
9.4293,-3.0216,0
-6.2456,1.8781,0
2.1147,-3.6791,0
9.276,-3.3236,0
0.26205,-10.794,0
-4.3514,-10.442,0
3.5666,-9.9202,0
0.94006,-4.278,0
6.8848,-7.623,0
-0.51783,7.767,0
-3.9815,-3.6592,0
-0.001796,7.8593,0
6.8535,-7.6401,0
-0.42162,7.9384,0
8.791,2.624,0
6.4135,-7.9924,0
9.4875,-2.1837,0
-6.1815,-0.27361,0
9.2495,1.3641,0
-5.1454,-2.4686,0
5.8366,-8.5698,0
-0.5549,7.7982,0
1.5327,-10.66,0
9.373,-3.1008,0
-5.9958,3.2066,0
6.5192,-8.1058,0
-3.6705,6.3747,0
1.0123,-4.4021,0
3.4439,-0.6808,0
-0.34728,-10.955,0
9.4212,0.4379,0
0.97855,-4.3774,0
-1.2621,7.6954,0
-5.3238,-2.2705,0
4.8851,-9.3888,0
9.3407,-2.8542,0
2.7917,1.0087,0
-4.2351,-10.501,0
-1.7355,-10.992,0
5.3423,-9.0213,0
7.2877,-7.2162,0
9.4605,-2.0479,0
8.5972,-5.1804,0
3.4395,-0.61858,0
-0.74367,-10.955,0
0.51771,-10.86,0
-3.5373,-3.9826,0
9.6034,-1.5833,0
-5.5461,-1.758,0
3.1722,-1.7257,0
9.1056,1.6985,0
9.0954,-3.8872,0
9.6132,-1.3721,0
9.5486,0.17866,0
5.8863,6.5525,0
9.133,-3.8676,0
-0.84648,-10.92,0
1.9227,8.0575,0
-6.1054,0.27367,0
-0.5705,-10.955,0
8.8035,2.881,0
1.6835,8.0426,0
4.057,-9.8702,0
-0.0027278,-4.7377,0
-5.2775,4.5449,0
8.3232,-5.759,0
-5.6737,-1.6176,0
2.7176,-10.447,0
1.9238,8.0573,0
-1.5426,7.6096,0
9.0695,2.0693,0
-1.5445,-10.861,0
-6.2583,1.208,0
5.2445,-8.9798,0
2.0353,-3.6845,0
-1.9541,-10.979,0
3.3091,-1.7728,0
5.5468,-8.9492,0
0.53555,-4.5127,0
9.6418,-1.5,0
7.4025,5.0481,0
6.6669,-7.6861,0
-1.2319,-11.029,0
-3.83,6.2521,0
5.9496,-8.4181,0
-1.695,-4.6879,0
1.0555,8.0958,0
9.5655,-1.8657,0
-2.7013,-10.794,0
6.4421,5.95,0
6.9661,5.4808,0
9.5306,0.42752,0
8.2849,3.7647,0
8.1881,-5.9888,0
8.0885,4.2143,0
7.7888,-6.6239,0
-6.0208,2.6356,0
-6.157,1.7601,0
7.8772,4.3084,0
0.12646,7.9036,0
-5.8218,-1.2055,0
-2.4811,-10.879,0
6.579,5.9225,0
-5.8554,3.4156,0
9.5581,-1.9538,0
-6.3231,1.3484,0
-5.6426,3.8197,0
-0.23939,-10.855,0
2.5394,-10.346,0
-1.0763,7.6992,0
9.5619,-0.40851,0
3.4113,-0.56231,0
-3.5079,6.4628,0
-0.098045,-4.7002,0
8.9157,-4.2496,0
9.4842,-2.0019,0
8.6777,3.1362,0
6.6975,-7.8216,0
9.4732,-0.23722,0
1.6277,-4.0386,0
6.2949,-8.1682,0
8.7393,-4.7584,0
-0.27628,7.9962,0
1.6225,8.0619,0
-6.2092,-0.27814,0
3.1285,-2.2001,0
1.4616,-10.668,0
2.2496,-10.56,0
-4.3262,-10.329,0
-3.8629,-3.6685,0
-6.2078,1.7051,0
-6.2858,0.71695,0
-6.1862,0.19949,0
3.386,-10.148,0
-4.1327,-10.435,0
-4.9022,-10.206,0
-1.5393,-4.7333,0
-6.07,-0.13694,0
9.6089,-0.58937,0
5.297,-8.987,0
4.4111,7.2887,0
-6.2966,0.22662,0
-5.5909,-9.9628,0
-6.0488,3.0926,0
-1.9428,-10.905,0
-6.1723,1.4376,0
4.8521,7.0139,0
-9.2277,2.2226,1
-9.213,2.9068,1
-9.3056,-0.17756,1
5.2156,-4.6946,1
2.2724,4.7971,1
3.5413,4.2438,1
6.2889,-2.0781,1
-8.2698,5.5989,1
3.1162,10.925,1
-1.0031,11.014,1
1.9671,4.8262,1
-3.934,-7.1866,1
-7.0814,7.3418,1
4.0163,10.708,1
-9.3112,0.95295,1
-2.1064,-1.2526,1
-7.8752,-3.9944,1
3.717,10.829,1
-8.8819,-2.1783,1
-2.5546,3.0007,1
-0.9512,-1.6202,1
-0.50486,-7.9025,1
5.6175,2.3376,1
-9.3089,-0.21599,1
2.5657,4.7846,1
5.766,-3.58,1
5.6566,2.1243,1
-0.35824,4.6825,1
-8.1968,-3.5086,1
0.91753,4.9498,1
2.9139,4.5619,1
4.2036,-6.0635,1
-0.40932,10.943,1
-5.5697,8.8867,1
0.76886,4.824,1
-5.0861,9.2175,1
3.7829,10.836,1
3.8924,-6.1742,1
6.3741,0.33092,1
3.1581,-6.6794,1
1.354,-7.4436,1
-1.5671,-7.792,1
-0.5535,4.6212,1
4.4089,-5.8065,1
-2.2898,-7.7064,1
-4.5692,-6.8689,1
0.81058,4.8785,1
-8.8514,-1.9384,1
-9.0834,-0.99207,1
-2.1161,-7.775,1
4.1495,10.773,1
0.049887,4.851,1
-8.8288,4.2941,1
-9.1005,-0.83344,1
-1.9251,10.643,1
-5.816,8.5883,1
-1.1801,-1.5796,1
-8.1514,-3.5315,1
1.0444,-7.6538,1
-9.3106,1.5155,1
-8.7608,-2.097,1
-7.2105,7.2044,1
1.3667,4.8461,1
-6.8202,-5.1061,1
-2.6047,10.41,1
-7.1976,-4.9514,1
-0.42752,10.961,1
-6.8825,7.6813,1
-2.6901,-7.6849,1
-8.7094,-2.4534,1
-4.8389,-6.8518,1
5.7858,1.9967,1
4.5026,10.61,1
0.16328,4.7178,1
6.2335,0.69284,1
4.6662,3.5465,1
5.1436,2.7841,1
1.373,4.8341,1
-0.1359,-7.7123,1
-7.7162,-4.1804,1
5.1736,10.427,1
1.3754,-7.5142,1
0.56933,4.8056,1
-9.1677,2.7422,1
5.8465,-3.8562,1
-8.9479,-1.6801,1
5.3967,10.334,1
-1.6382,-1.4079,1
-1.7837,10.821,1
-0.67513,10.927,1
-1.0506,4.2819,1
-0.67655,-7.8388,1
-4.5956,-6.8659,1
-1.616,-7.8481,1
-3.1276,1.7991,1
-9.2021,-0.63165,1
6.3278,-2.0654,1
-7.977,5.9085,1
-5.9675,-6.031,1
-0.21944,11.086,1
-5.5831,-6.2832,1
1.2953,4.9564,1
-1.5474,10.755,1
4.3245,10.592,1
-3.2264,10.323,1
5.9674,-3.3115,1
-0.57287,-7.7174,1
6.5189,-1.2912,1
3.3856,-6.5058,1
-3.4635,-7.4061,1
-1.1055,4.385,1
-2.5847,10.509,1
-3.1107,-7.5133,1
2.7285,-6.8939,1
-9.1889,-0.60345,1
-3.3592,-7.3634,1
-5.364,-6.3222,1
-9.3413,0.16315,1
-8.3266,-3.3073,1
-8.2284,5.6669,1
-5.8054,8.5807,1
-2.8335,-7.6212,1
-8.0706,5.9915,1
3.2418,4.3816,1
-8.1073,5.8586,1
-8.9787,4.0491,1
6.1533,1.0382,1
-5.5338,8.9088,1
0.93369,-7.5624,1
6.0546,-3.4665,1
-8.3271,-3.109,1
-8.5833,4.9056,1
3.8995,-6.103,1
-6.7517,-5.2789,1
-2.8774,-0.12365,1
-8.9493,3.967,1
2.9573,11.061,1
6.4294,0.038742,1
4.6889,3.2275,1
2.6416,11.045,1
3.6094,10.88,1
4.9397,3.1735,1
-7.7784,-4.1046,1
-6.2335,8.1901,1
-9.1946,-1.0247,1
4.581,-5.42,1
-2.07,-7.7428,1
-6.4951,-5.6494,1
-2.8894,2.374,1
3.274,4.3912,1
6.1365,1.3323,1
-9.0255,-1.7927,1
-9.3363,1.8085,1
-6.6484,7.8717,1
0.36017,-7.6853,1
4.8073,-5.2546,1
4.3675,-5.6593,1
3.0002,10.976,1
-6.3637,-5.6843,1
-5.141,9.0855,1
-2.2199,-7.7322,1
-4.9549,9.3502,1
-6.4534,-5.5454,1
-4.6605,-6.8138,1
-1.3963,-7.7441,1
-8.6724,-2.332,1
-2.3757,3.2825,1
3.6127,4.2678,1
4.7366,-5.2958,1
0.94863,-7.5812,1
-7.9015,-3.8657,1
-8.1122,-3.5335,1
-4.4195,-6.8694,1
3.8917,4.1066,1
-2.4639,-0.90817,1
5.8536,1.9768,1
3.5015,4.2957,1
4.4622,3.7366,1
-1.4015,4.1611,1
1.7622,4.7907,1
0.20846,11.009,1
-6.6276,-5.511,1
2.8295,11.03,1
-6.8147,7.6248,1
6.4219,-0.69313,1
-0.28486,11.008,1
4.6424,3.4093,1
-1.6342,-7.7266,1
0.63496,-7.6761,1
4.0679,10.777,1
-3.7985,10.079,1
-4.5772,9.6107,1
3.4265,10.881,1
3.944,-5.9545,1
5.7849,-3.7248,1
5.2977,10.309,1
-3.0918,0.90276,1
-2.0799,10.773,1
-6.9756,-4.9328,1
2.7738,-6.9353,1
-2.6319,2.9417,1
-3.5453,10.181,1
-0.57729,-7.78,1
0.86233,4.8508,1
-3.1362,1.0702,1
2.5641,10.948,1
-8.7027,4.6698,1
1.7631,-7.2744,1
-2.2338,3.4532,1
-7.5302,-4.3192,1
-5.8204,8.5927,1
-9.4275,0.65816,1
1.8104,4.7905,1
-4.5376,9.4872,1
-7.0475,-5.004,1
-0.084159,-7.685,1
-1.0015,10.926,1
0.24411,4.8667,1
5.4829,-4.4431,1
4.7956,-5.1778,1
-9.3804,1.1199,1
-5.0871,-6.5535,1
-1.1065,10.899,1
-7.7873,6.2937,1
-8.1041,-3.6222,1
0.86761,-7.6648,1
-8.0749,5.9404,1
-1.2896,4.2529,1
-1.8827,-1.4337,1
-1.5928,-7.8151,1
-1.34,10.761,1
-2.9002,10.317,1
-4.9479,-6.6011,1
-5.288,-6.5273,1
-2.1823,3.474,1
6.1697,-2.445,1
-2.0995,-7.7969,1
6.2547,-2.23,1
-9.2478,2.2757,1
6.3417,-2.0505,1
-8.4216,5.0036,1
2.3972,4.7134,1
-6.8497,-5.208,1
-9.0042,-1.1534,1
6.0691,1.2843,1
4.7512,-5.4412,1
6.5237,-1.1099,1
-4.1572,9.6761,1
-8.9285,-1.9238,1
-5.4839,8.8894,1
0.046304,-7.7787,1
6.4245,-1.1612,1
4.1301,-5.982,1
-4.1596,9.7177,1
-8.4761,5.3758,1
-5.1712,9.2255,1
-9.4294,0.35989,1
5.4674,2.2384,1
6.3508,0.364,1
-1.0346,-7.761,1
-3.1457,1.9389,1
6.0187,1.578,1
4.8548,3.2016,1
-3.243,1.5095,1
-7.1735,-4.9206,1
-9.1844,-1.117,1
-9.4034,1.3794,1
5.8394,1.9545,1
6.2253,1.0249,1
-9.3897,2.4448,1
6.1957,-2.4345,1
5.4601,-4.4611,1
-1.7042,-7.8664,1
6.3793,-1.2391,1
1.7763,-7.406,1
-0.98532,10.895,1
-2.1721,-7.7567,1
-0.097049,-7.7903,1
1.2624,-7.5835,1
-1.7386,3.8461,1
5.2169,-4.9562,1
5.5937,-4.2138,1
4.404,10.519,1
-5.6459,-6.2082,1
3.032,-6.7773,1
-6.9284,-5.149,1
5.1629,-4.8209,1
2.9274,-6.8973,1
-2.7607,2.6113,1
-8.3556,5.4553,1
-7.108,-4.9747,1
-9.2691,-0.88599,1
-1.1937,-7.7327,1
0.9932,4.9001,1
-4.3245,9.7124,1
-6.1259,-5.8479,1
-4.9993,9.1986,1
