% Learning Challenge  -  Dataset ARFF-Export
% ==========================================
%
% Dataset: Spirals 2
% Subset:  test
%
%
% Dataset Characteristics
% -----------------------
% dimensions:                  2
% number of training points:   200
% number of test points:       800
% number of validation points: 1000
% number of classes:           2

@RELATION "Spirals 2--test"

@ATTRIBUTE x0 NUMERIC
@ATTRIBUTE x1 NUMERIC

@ATTRIBUTE class { 0,1 }

@DATA
5.1436,2.7841,1
1.373,4.8341,1
-0.1359,-7.7123,1
5.1736,10.427,1
1.3479,11.234,1
-4.5418,-7.0589,1
-2.8251,-7.6247,1
-8.9479,-1.6801,1
1.8029,-7.3373,1
-5.3384,9.0965,1
-1.7352,3.9319,1
-8.7559,4.4633,1
-3.9136,-7.2232,1
0.0073697,-1.4621,1
-9.4034,2.0555,1
-0.67655,-7.8388,1
-4.5956,-6.8659,1
-3.1136,0.20148,1
-3.1276,1.7991,1
-9.2021,-0.63165,1
-7.977,5.9085,1
-8.333,5.2362,1
-5.9675,-6.031,1
-9.2953,2.6372,1
4.6247,10.547,1
-1.5474,10.755,1
-2.4055,3.2634,1
-0.89348,-7.8969,1
6.0283,1.6653,1
-9.3196,-0.024985,1
1.7897,-7.2803,1
-7.3493,7.0224,1
-1.1055,4.385,1
-9.0632,-1.0008,1
2.7285,-6.8939,1
-0.72649,11.026,1
-8.3266,-3.3073,1
-7.8374,-4.0962,1
0.85155,11.144,1
-0.92867,4.5617,1
-8.0491,-3.6002,1
-1.0284,-7.7481,1
4.6864,-5.4576,1
-8.9787,4.0491,1
-1.7318,10.702,1
6.1533,1.0382,1
-6.0627,-5.9301,1
-6.9045,7.428,1
4.596,-5.527,1
6.0546,-3.4665,1
4.1601,3.8514,1
0.38666,-7.6964,1
5.8706,-3.743,1
0.83347,11.175,1
-8.3271,-3.109,1
5.7603,2.0609,1
3.8995,-6.103,1
0.66757,4.8561,1
-6.2523,8.2411,1
-8.0092,-3.749,1
4.9724,10.514,1
3.6094,10.88,1
-6.2335,8.1901,1
-9.1946,-1.0247,1
-9.3615,0.23705,1
-6.4951,-5.6494,1
5.2115,2.6965,1
-0.062892,4.8352,1
-0.53818,11.064,1
-2.8894,2.374,1
4.5228,10.479,1
6.3061,0.45588,1
2.4809,-7.0444,1
-3.1926,-7.4015,1
-0.95495,-1.8022,1
-9.2745,-0.43027,1
-9.0255,-1.7927,1
4.6248,3.4974,1
-9.3363,1.8085,1
3.0325,11.012,1
4.8073,-5.2546,1
-5.2508,-6.599,1
-4.0983,9.8596,1
-5.7798,8.7109,1
-7.5387,-4.5126,1
-6.3637,-5.6843,1
-9.2261,2.3432,1
-6.0837,-6.0109,1
-7.6451,6.792,1
2.8191,10.971,1
-6.847,7.4805,1
4.3394,-5.8846,1
-4.5599,-6.8854,1
-6.4534,-5.5454,1
-4.6605,-6.8138,1
5.1174,3.0489,1
-9.2288,-0.96316,1
3.023,4.5258,1
-8.6724,-2.332,1
5.7603,1.9663,1
-2.3757,3.2825,1
-9.371,1.4056,1
0.28927,-7.7569,1
-3.1273,0.94802,1
3.22,-6.6956,1
-7.9015,-3.8657,1
-8.1122,-3.5335,1
-8.731,-2.3099,1
-4.4195,-6.8694,1
-9.4517,1.4475,1
3.8917,4.1066,1
5.8536,1.9768,1
-1.6888,3.9616,1
4.8391,10.473,1
-8.3757,5.5938,1
5.5569,-4.1569,1
-6.5984,8.0411,1
-6.6276,-5.511,1
-1.6636,-7.8392,1
-0.81711,11.015,1
-3.1873,0.41605,1
4.1039,-5.9745,1
4.0679,10.777,1
-4.5772,9.6107,1
5.353,2.6716,1
-7.8048,6.3878,1
-9.1006,3.4589,1
-3.271,1.0816,1
-3.0198,-7.4504,1
-2.0799,10.773,1
4.2076,3.7407,1
-2.6319,2.9417,1
-2.5764,-7.6436,1
4.154,-5.9857,1
-3.5453,10.181,1
6.2915,-2.1554,1
-0.57729,-7.78,1
-1.4493,10.771,1
1.3192,4.866,1
-3.1362,1.0702,1
4.2647,10.668,1
2.5641,10.948,1
2.1921,10.991,1
-8.9518,4.1781,1
-7.5302,-4.3192,1
-5.8204,8.5927,1
-9.4275,0.65816,1
-0.8956,10.994,1
-4.5376,9.4872,1
0.97352,11.175,1
-9.0719,3.1619,1
-8.1174,6.0034,1
-8.8988,3.7034,1
-5.3062,9.0354,1
-7.0475,-5.004,1
-6.006,-6.1458,1
1.94,4.8034,1
5.01,3.1868,1
2.2569,-7.1442,1
-0.084159,-7.685,1
-7.9202,6.0844,1
-1.0015,10.926,1
4.192,10.72,1
-6.167,8.3829,1
0.24411,4.8667,1
-8.0332,6.0914,1
5.4829,-4.4431,1
4.7956,-5.1778,1
-9.3804,1.1199,1
-9.0512,-1.4448,1
2.7534,4.672,1
-2.7768,2.6603,1
-5.9875,8.4421,1
-7.9235,-4.0426,1
-1.1065,10.899,1
-2.7988,-0.55856,1
-7.3555,-4.7722,1
-7.2896,7.0411,1
-8.7239,4.3622,1
6.1681,-3.0576,1
-3.447,-7.4758,1
-7.7873,6.2937,1
-8.0749,5.9404,1
-1.5928,-7.8151,1
-2.0942,10.705,1
0.10641,11.064,1
-3.434,-7.3617,1
-8.9663,-1.485,1
6.1697,-2.445,1
-8.7386,-2.3884,1
-0.90622,-7.7395,1
-8.4799,5.1231,1
1.586,4.9528,1
-7.7852,6.4565,1
6.3417,-2.0505,1
-2.7996,2.6716,1
-6.8497,-5.208,1
0.14832,4.7483,1
-8.4386,5.2099,1
6.0691,1.2843,1
-9.2145,-0.12195,1
4.7512,-5.4412,1
-4.9696,9.3464,1
5.0255,2.8695,1
-9.0038,-1.6452,1
-1.6556,10.714,1
-4.1572,9.6761,1
-0.81996,-1.8117,1
2.7606,10.969,1
-5.4839,8.8894,1
-9.1786,3.113,1
6.4245,-1.1612,1
-1.9184,10.75,1
4.1301,-5.982,1
4.3896,3.6196,1
-9.4258,1.3351,1
1.3288,-7.5856,1
-5.1712,9.2255,1
-9.004,3.6968,1
3.3827,10.956,1
-9.4294,0.35989,1
-4.1865,9.7075,1
5.4674,2.2384,1
-1.0346,-7.761,1
0.053193,-7.7932,1
-3.1457,1.9389,1
6.0187,1.578,1
-3.0336,1.7562,1
6.3437,-1.7503,1
4.8548,3.2016,1
5.9899,1.272,1
-5.2864,8.9287,1
-7.1735,-4.9206,1
2.1404,11.048,1
1.5411,11.1,1
-0.71628,10.912,1
-2.8931,2.3356,1
-4.6668,9.463,1
-8.9066,-1.6706,1
-9.3897,2.4448,1
0.98282,11.063,1
-8.1761,-3.4296,1
-0.55473,-1.7379,1
6.148,0.75489,1
5.4601,-4.4611,1
5.7307,2.2117,1
2.7551,-6.8783,1
3.5517,10.813,1
0.53704,-7.7231,1
1.7763,-7.406,1
-8.4918,5.082,1
-2.1721,-7.7567,1
1.2624,-7.5835,1
6.0899,0.94763,1
4.404,10.519,1
-8.0513,5.928,1
3.032,-6.7773,1
-5.3114,8.9848,1
-0.3139,4.634,1
5.1629,-4.8209,1
2.9274,-6.8973,1
-8.1387,6.0347,1
5.7914,2.049,1
-4.0684,-7.0529,1
-8.3556,5.4553,1
-1.1937,-7.7327,1
-6.1259,-5.8479,1
5.2755,-4.8042,1
-2.6148,3.0205,1
-7.8881,6.1782,1
0.28864,11.123,1
