% Learning Challenge  -  Dataset ARFF-Export
% ==========================================
%
% Dataset: c_Rings
% Subset:  test
%
%
% Dataset Characteristics
% -----------------------
% dimensions:                  3
% number of training points:   0
% number of test points:       500
% number of validation points: 500
% number of classes:           2

@RELATION "c_Rings--test"

@ATTRIBUTE x0 NUMERIC
@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE x2 NUMERIC

@ATTRIBUTE class { 0 }

@DATA
0.490128206173,1.00740204057,0,0
0.425697752505,0.972181677675,0,0
0.408255228258,0.949376731389,0,0
0.361775229047,0.946099355314,0,0
0.303509671584,0.950410529596,0,0
0.263691949093,0.977416934536,0,0
0.198839924818,0.971519956161,0,0
0.245083226687,0.903361523399,0,0
0.254382476675,0.936406034722,0,0
0.201057919705,1.01679005579,0,0
0.1342739751,1.04486707763,0,0
0.149312610619,0.980222401482,0,0
0.184707697029,1.03307107112,0,0
0.100645089294,1.02171571305,0,0
0.0200872043178,1.04769146846,0,0
0.0507323693739,0.967983981336,0,0
0.00470161648909,0.982040189419,0,0
-0.00398408703582,1.04428494069,0,0
-0.0201693374733,1.06807519019,0,0
-0.151677277899,0.974974178121,0,0
-0.152861467886,0.95199318444,0,0
-0.131575644153,1.03371862561,0,0
-0.0543579965787,1.01574406867,0,0
-0.206170436181,1.08787487653,0,0
-0.144277599495,0.99497741468,0,0
-0.143781518522,0.919214964628,0,0
-0.214703844711,1.01759593226,0,0
-0.251773867759,0.970850156969,0,0
-0.193705221672,0.887362831175,0,0
-0.241109806703,0.98380971338,0,0
-0.3154604362,0.949037066864,0,0
-0.359110742461,0.878157193332,0,0
-0.306254410996,0.856497044022,0,0
-0.472776614824,0.906972221764,0,0
-0.510028303233,0.931080819548,0,0
-0.49466780142,0.959560708437,0,0
-0.510311455419,0.858367581231,0,0
-0.530109595641,0.891474830623,0,0
-0.560612107953,0.885865541351,0,0
-0.548231803547,0.827618584031,0,0
-0.592778213828,0.836341840525,0,0
-0.643580557198,0.781209116328,0,0
-0.685530966137,0.758033402877,0,0
-0.643569285801,0.772222714248,0,0
-0.585588495393,0.740607850721,0,0
-0.725745751905,0.765925384571,0,0
-0.721464678079,0.762465938857,0,0
-0.593842416717,0.782332810909,0,0
-0.654406924148,0.679704007841,0,0
-0.772350930599,0.763835486806,0,0
-0.727671925646,0.734787892289,0,0
-0.692479524551,0.545487720951,0,0
-0.716123863659,0.736573037389,0,0
-0.804538710224,0.650087722751,0,0
-0.780756985663,0.52126657637,0,0
-0.777277372128,0.490736465577,0,0
-0.89507216353,0.542081093823,0,0
-0.793899164365,0.549194175648,0,0
-0.867416868062,0.517396782931,0,0
-0.904655757627,0.515101046518,0,0
-0.964179281017,0.468578237642,0,0
-0.843110079162,0.534883875312,0,0
-0.858284111127,0.443137808172,0,0
-0.797548522256,0.371097659955,0,0
-0.947350808846,0.320163950339,0,0
-0.950000381381,0.333604180343,0,0
-0.935688849461,0.297602675691,0,0
-0.949722710211,0.318574401169,0,0
-0.980007380881,0.317765644144,0,0
-0.987034545517,0.25883869104,0,0
-0.959012754478,0.233232343448,0,0
-0.957783963942,0.200061419603,0,0
-0.978678177774,0.236933398407,0,0
-0.968734357161,0.191327626991,0,0
-1.01507110442,0.0609589740163,0,0
-0.96288271004,0.0850240127376,0,0
-1.02337709431,0.0496308609604,0,0
-1.03965103045,0.0497394291204,0,0
-1.01835155666,0.0569220618995,0,0
-0.943833308467,-0.120790954137,0,0
-1.07141976687,-0.0245369160418,0,0
-1.00882463919,-0.130656586572,0,0
-0.994263517805,-0.129142299525,0,0
-0.896686710468,-0.124962388233,0,0
-1.06406032435,-0.0946307209024,0,0
-0.987879642199,-0.207415811447,0,0
-0.961351543194,-0.228334347863,0,0
-0.976021950496,-0.182153619664,0,0
-0.944491544732,-0.275456172546,0,0
-0.97981591765,-0.250631098865,0,0
-1.05448574609,-0.251851901066,0,0
-0.974591564068,-0.302371072411,0,0
-0.973518575163,-0.296244402145,0,0
-0.958058790522,-0.448758801265,0,0
-0.948842393033,-0.268831835445,0,0
-0.930860081768,-0.491439964246,0,0
-0.944339896249,-0.427301613873,0,0
-0.891938702954,-0.427230142377,0,0
-0.820681246928,-0.465191748882,0,0
-0.889722986202,-0.482563097322,0,0
-0.913171669142,-0.47870438085,0,0
-0.748053190469,-0.52435230729,0,0
-0.764881075112,-0.624360625773,0,0
-0.754660886753,-0.662839274343,0,0
-0.807685588895,-0.704840134551,0,0
-0.806062022619,-0.56748451818,0,0
-0.840516293111,-0.667868388675,0,0
-0.788486221791,-0.597326560368,0,0
-0.715931596707,-0.703108901917,0,0
-0.715114740366,-0.684555408355,0,0
-0.769591854118,-0.773666529702,0,0
-0.647832379068,-0.791530023018,0,0
-0.666197276991,-0.815197621775,0,0
-0.601342676575,-0.75572880237,0,0
-0.584252976409,-0.824815513565,0,0
-0.565911129388,-0.758248351941,0,0
-0.644598820378,-0.761452918456,0,0
-0.564886670191,-0.852042061069,0,0
-0.622790715566,-0.821474207628,0,0
-0.646749426913,-0.854162115962,0,0
-0.54270857516,-0.837553728184,0,0
-0.530148105246,-0.843645996777,0,0
-0.393355268785,-0.868317722828,0,0
-0.404689979519,-0.987641749473,0,0
-0.482110120615,-0.894198038685,0,0
-0.39248232193,-0.948475946521,0,0
-0.441152134601,-0.943016980563,0,0
-0.295924960955,-0.942936080574,0,0
-0.375408316417,-0.942804367938,0,0
-0.330700776416,-0.924464936784,0,0
-0.307365507721,-0.999661165985,0,0
-0.229155314553,-0.956501093101,0,0
-0.215134234224,-1.0061075002,0,0
-0.156509824159,-0.959912298281,0,0
-0.186442127629,-0.929695486977,0,0
-0.140746064736,-0.941722852929,0,0
-0.171352059998,-0.992843038665,0,0
-0.0144361247758,-1.03288772176,0,0
-0.125469912571,-0.948103247272,0,0
-0.0785155134424,-1.02451442626,0,0
-0.0507917267093,-1.00758670392,0,0
-0.0175522933092,-0.962300931475,0,0
-0.0292180728151,-1.00497758076,0,0
0.0665522835751,-0.925549891075,0,0
0.00253807681662,-0.986078556491,0,0
0.0241663563623,-1.08269645802,0,0
0.0835616306345,-1.05960934678,0,0
0.0954806698961,-0.935599855973,0,0
0.146627832217,-0.927210598484,0,0
0.147992206654,-1.00975886019,0,0
0.216541182433,-0.931583817788,0,0
0.182701278782,-0.979557681763,0,0
0.242682035711,-1.00772390767,0,0
0.346740288448,-0.893376958424,0,0
0.308673904521,-0.981353340117,0,0
0.2370026325,-0.878717665468,0,0
0.307519359204,-0.930343075072,0,0
0.409139248776,-0.768330109799,0,0
0.364366986897,-0.925329916312,0,0
0.460876745841,-0.880449332345,0,0
0.359126971397,-0.877894068143,0,0
0.40075143602,-0.892434525573,0,0
0.510346479906,-0.942173191842,0,0
0.506940780166,-0.896260554594,0,0
0.569655299797,-0.849008991972,0,0
0.500410962507,-0.856254570077,0,0
0.506655364604,-0.859941411019,0,0
0.586152711048,-0.779781426151,0,0
0.585236901945,-0.821765647507,0,0
0.680570973186,-0.794688630537,0,0
0.638563129805,-0.826517642755,0,0
0.718898089521,-0.761057298882,0,0
0.679846087573,-0.699822051417,0,0
0.726323665211,-0.643717233264,0,0
0.719867520235,-0.712883170786,0,0
0.749695314125,-0.734622424293,0,0
0.736279308661,-0.587886926166,0,0
0.83757007516,-0.618375607071,0,0
0.803783296467,-0.629062498489,0,0
0.81771870282,-0.578000665397,0,0
0.871807615373,-0.596441196875,0,0
0.869804467572,-0.571343871366,0,0
0.780452128399,-0.476163904148,0,0
0.886767775887,-0.458108250727,0,0
0.959949537781,-0.432890144779,0,0
0.868160615454,-0.484414095534,0,0
0.867198447566,-0.36232425901,0,0
0.885228225356,-0.472010870854,0,0
0.902666357538,-0.405290558069,0,0
0.927164845058,-0.340341968731,0,0
0.921965496679,-0.379339320437,0,0
0.96938654108,-0.346590726545,0,0
0.981627405287,-0.238187619328,0,0
0.935124016801,-0.338325145981,0,0
0.896309107236,-0.283927260298,0,0
0.935564976637,-0.211243129964,0,0
0.998517667499,-0.231467120529,0,0
0.986215963372,-0.241405651204,0,0
0.960897035983,-0.203122221465,0,0
0.953743400396,-0.0487686153153,0,0
1.00893904189,-0.103666876786,0,0
0.979187012122,-0.0792604958666,0,0
0.993887699327,-0.193937302669,0,0
0.981011048909,-0.00112587709578,0,0
0,1.60215554379,-0.0192397100177,0
0,1.73055482349,0.0759210526719,0
0,1.70614786841,0.117103891181,0
0,1.71913130084,0.111455511446,0
0,1.6583255509,0.0056485919418,0
0,1.69405721966,0.174171561024,0
0,1.75026533166,0.149103949419,0
0,1.63535800501,0.110819957413,0
0,1.7119757631,0.158860535369,0
0,1.69197551599,0.192734577863,0
0,1.75802959106,0.150782044162,0
0,1.63537882013,0.271035041636,0
0,1.70570387861,0.126999323225,0
0,1.7119417898,0.0922306866709,0
0,1.71093555605,0.299142010677,0
0,1.61140291506,0.333363346325,0
0,1.57546167944,0.299874302907,0
0,1.66209549889,0.279523922436,0
0,1.66188787511,0.368025902552,0
0,1.57393749765,0.324133888585,0
0,1.54972569737,0.410235005527,0
0,1.53961649605,0.304178191764,0
0,1.63376029235,0.419549092114,0
0,1.57013919512,0.287419106998,0
0,1.51922403677,0.413367992451,0
0,1.57649072499,0.446843422643,0
0,1.591372396,0.492919677048,0
0,1.54127456825,0.433066714673,0
0,1.54701751349,0.425383328957,0
0,1.54651418548,0.513399984407,0
0,1.46106738834,0.488237416703,0
0,1.52046142542,0.505474995446,0
0,1.52040397611,0.548519011324,0
0,1.4546509135,0.4710989649,0
0,1.43582720222,0.524175047093,0
0,1.46053499165,0.525447069502,0
0,1.45917212415,0.541640088128,0
0,1.43432756569,0.516830923578,0
0,1.47898900872,0.591822230748,0
0,1.46133510244,0.59365989518,0
0,1.42187784799,0.627781935375,0
0,1.34547524047,0.612264029705,0
0,1.4347757202,0.632680141477,0
0,1.16224229985,0.591733223156,0
0,1.25837487268,0.635683134256,0
0,1.31071466047,0.646825820462,0
0,1.28197162518,0.572443215697,0
0,1.29639772389,0.668962677229,0
0,1.27014389896,0.681799525662,0
0,1.26477430987,0.668713223431,0
0,1.19664161824,0.622429101276,0
0,1.24309499747,0.667283083726,0
0,1.1240673856,0.670946322639,0
0,1.20508545129,0.675833435092,0
0,1.19914706408,0.634863917772,0
0,1.16895625891,0.7281799522,0
0,1.08187871841,0.767120655871,0
0,1.11510920888,0.676955322955,0
0,1.10293836434,0.730974407841,0
0,1.1090469867,0.724855355854,0
0,1.04338062116,0.72207437852,0
0,1.03546797897,0.657777206212,0
0,1.01703223389,0.714204104471,0
0,0.989298137516,0.628462263676,0
0,0.953864064004,0.724905521928,0
0,0.959320984767,0.681836713338,0
0,0.868857169239,0.725441536899,0
0,0.935358120081,0.605572755689,0
0,0.892173353389,0.805760802386,0
0,0.90467583778,0.646834753213,0
0,0.898153731201,0.699808490925,0
0,0.782611246273,0.759498567935,0
0,0.884109795735,0.606950853816,0
0,0.880792914448,0.669396607966,0
0,0.81624470222,0.6430878265,0
0,0.76985485766,0.656515933937,0
0,0.785451129022,0.808045263152,0
0,0.730048250995,0.70393805193,0
0,0.793257990417,0.727751184783,0
0,0.745565112207,0.664276392824,0
0,0.650425627577,0.571110987833,0
0,0.738250614753,0.59710445168,0
0,0.596197178015,0.650057680784,0
0,0.664480331453,0.610039281289,0
0,0.708070023426,0.619985483311,0
0,0.59397307209,0.579935620157,0
0,0.480970172485,0.588373797606,0
0,0.654184552949,0.650862072623,0
0,0.621835400449,0.397837790251,0
0,0.615582378507,0.513161379246,0
0,0.507282800592,0.629842063113,0
0,0.569367535332,0.543742431693,0
0,0.55340935463,0.473331960162,0
0,0.569432071956,0.471164460489,0
0,0.547180810917,0.530744887662,0
0,0.494506347186,0.491831372535,0
0,0.519935991537,0.364606145291,0
0,0.438248167345,0.363263781065,0
0,0.440104714141,0.501890746464,0
0,0.362322437237,0.462883043956,0
0,0.475329595386,0.432496325763,0
0,0.440558893285,0.402443625207,0
0,0.318011548058,0.392569224121,0
0,0.451407705288,0.32501241551,0
0,0.383812728044,0.427738919903,0
0,0.405660803856,0.347837214137,0
0,0.40484820224,0.340137653001,0
0,0.400511236019,0.324084163421,0
0,0.397755804318,0.314421350872,0
0,0.327384360983,0.264609193323,0
0,0.357931867527,0.285064762728,0
0,0.251107229256,0.288100349177,0
0,0.354723643622,0.222007512954,0
0,0.346488217084,0.131535143817,0
0,0.346970526576,0.115840669609,0
0,0.256424696576,0.214392742467,0
0,0.308055119181,0.116614022498,0
0,0.361954073764,0.133181407275,0
0,0.366595450447,0.0537199553127,0
0,0.333890080534,0.174942599079,0
0,0.359099421156,0.00495762351128,0
0,0.331022092123,0.0345936167722,0
0,0.327748408784,0.0621043490609,0
0,0.304049480877,0.0531729592852,0
0,0.257197210876,0.0969926959653,0
0,0.293825247067,-0.0457299449999,0
0,0.384099413662,-0.028049504393,0
0,0.249938197301,-0.0393405680011,0
0,0.280704102403,0.0124815495782,0
0,0.375076130874,-0.119079132832,0
0,0.307088762347,-0.164456439461,0
0,0.270158718594,-0.132981071207,0
0,0.264500785635,-0.12807987235,0
0,0.257963031245,-0.213447599373,0
0,0.301034898372,-0.152946473503,0
0,0.238282335317,-0.12384137625,0
0,0.321411111833,-0.18567018933,0
0,0.276349088309,-0.223329645652,0
0,0.355768194228,-0.232085007425,0
0,0.328472553655,-0.208882031812,0
0,0.46016120159,-0.260118937334,0
0,0.285451216245,-0.180923909523,0
0,0.454039882741,-0.315522681168,0
0,0.364336614257,-0.353514758557,0
0,0.36306027987,-0.310763850657,0
0,0.228232327645,-0.356825401887,0
0,0.468331887497,-0.343966035976,0
0,0.364491521669,-0.368537413513,0
0,0.47291891814,-0.394193114103,0
0,0.562453174628,-0.325708148724,0
0,0.427167031188,-0.362288578475,0
0,0.440732994029,-0.397486633396,0
0,0.427330729769,-0.394935718343,0
0,0.496016602889,-0.484200502168,0
0,0.549045397466,-0.510109519377,0
0,0.526913729974,-0.451850145874,0
0,0.532926755903,-0.566039512553,0
0,0.479024233376,-0.428106656124,0
0,0.44895613859,-0.529113610278,0
0,0.52777492298,-0.564277272624,0
0,0.603061324046,-0.471050655544,0
0,0.557862055049,-0.465380799367,0
0,0.581009833581,-0.542338249387,0
0,0.70454223173,-0.576339781752,0
0,0.618090992143,-0.658053789833,0
0,0.581283309109,-0.506345802309,0
0,0.605785911601,-0.603468593019,0
0,0.676944019438,-0.586398920958,0
0,0.720261765604,-0.593411632272,0
0,0.654774726584,-0.641453324572,0
0,0.675681601853,-0.602280446879,0
0,0.71462541282,-0.705139280295,0
0,0.730527599286,-0.65510667703,0
0,0.809284184504,-0.739683538924,0
0,0.868225316642,-0.706753837494,0
0,0.758547124632,-0.720503353412,0
0,0.726370798387,-0.639534374766,0
0,0.763752117315,-0.739409713685,0
0,0.813748453628,-0.718600538593,0
0,0.751158481051,-0.642478323616,0
0,0.840927005124,-0.660688660154,0
0,0.881881749822,-0.672039733584,0
0,0.91434798427,-0.731788624248,0
0,0.939936227885,-0.700707115977,0
0,0.996208837777,-0.74339238311,0
0,1.03104494329,-0.767393800586,0
0,0.988275103652,-0.754498194304,0
0,0.936882421717,-0.754538827898,0
0,0.972654322131,-0.666535973261,0
0,1.05573351834,-0.747228022477,0
0,1.07740299954,-0.722993810588,0
0,0.997187293046,-0.674516597182,0
0,1.14732278389,-0.683418078964,0
0,1.05270241595,-0.701758176068,0
0,1.14183826407,-0.616415532321,0
0,1.10955801144,-0.686620578704,0
0,1.19350285063,-0.696592000049,0
0,1.11978348199,-0.740431902178,0
0,1.18100795023,-0.711479417877,0
0,1.18023625653,-0.641741454434,0
0,1.14239747144,-0.672926804689,0
0,1.19471551069,-0.695835110939,0
0,1.23262102371,-0.603935029237,0
0,1.17770156032,-0.559247197303,0
0,1.4068571209,-0.680360788,0
0,1.29481346873,-0.544075851951,0
0,1.29701625413,-0.593108210533,0
0,1.3433386023,-0.505507697032,0
0,1.32239061881,-0.649572845396,0
0,1.29605531172,-0.570130764944,0
0,1.43887686557,-0.650383115891,0
0,1.40577992667,-0.707831072643,0
0,1.43925517606,-0.602950047552,0
0,1.48065157791,-0.587008747779,0
0,1.49269914089,-0.581069151194,0
0,1.50736663332,-0.491671785397,0
0,1.51421373777,-0.484018026225,0
0,1.38050343963,-0.457509295578,0
0,1.37857074241,-0.481545443172,0
0,1.57679586907,-0.438994416446,0
0,1.4836456451,-0.508761512591,0
0,1.41916600584,-0.539080833721,0
0,1.47595300311,-0.472129746336,0
0,1.60126003596,-0.398514984709,0
0,1.47988869117,-0.391984442224,0
0,1.45314413043,-0.4102660502,0
0,1.57603017865,-0.395248384418,0
0,1.56290338471,-0.340155241085,0
0,1.5317547088,-0.294767847147,0
0,1.67804219769,-0.355072834139,0
0,1.53994192073,-0.320112537556,0
0,1.5543309931,-0.305789722834,0
0,1.58214898174,-0.334553130242,0
0,1.6731890353,-0.280201032504,0
0,1.71309131301,-0.220486867926,0
0,1.62554636179,-0.299208471532,0
0,1.69119394731,-0.266160576334,0
0,1.58856686478,-0.205473841607,0
0,1.62129306796,-0.256282923811,0
0,1.67378304711,-0.135931841092,0
0,1.64962645594,-0.221354133924,0
0,1.73146091904,-0.132011083209,0
0,1.69460151696,-0.135672226246,0
0,1.67775122296,-0.130809924585,0
0,1.62418796463,-0.0169508482022,0
0,1.69617907516,-0.078415792469,0
0,1.70683843804,-0.0842035707262,0
0,1.60450136089,-0.0665812452682,0
0,1.69594494346,-0.101984840026,0
0,1.70337957662,0.0589146182817,0
